order_id,city,order_date,order_time,delivery_partner,distance_km,prep_time_min,estimated_eta_min,actual_delivery_time_min,on_time,cancelled,cancellation_reason,order_value,delivery_fee,customer_rating,payment_method,restaurant_category,weather,peak_hour
573,Kolkata,8/17/2025,11:10 PM,DP030,27.96,8,57,46,false,false,Rider,1069.55,42.07,2.5,Card,Dairy,Rainy,true
574,Kolkata,5/21/2025,10:16 PM,DP027,19.71,7,30,11,false,false,Restaurant,1308.77,60.9,3.1,UPI,Dairy,Clear,true
575,Kolkata,3/31/2025,6:22 AM,DP016,25.43,23,22,22,true,false,Weather,1175.46,10.99,1.2,UPI,Snacks,Rainy,false
576,Lucknow,11/25/2025,7:24 AM,DP036,3.82,34,60,89,false,false,Restaurant,1066.06,13.38,4.5,UPI,Grocery,Clear,false
577,Bengaluru,7/30/2025,10:13 PM,DP044,5.79,42,12,36,false,true,Rider,1313.81,34.22,2.3,Card,Snacks,Clear,false
578,Delhi,7/4/2025,3:38 PM,DP032,27.06,42,35,47,true,false,Customer,844.97,79.36,2.1,UPI,Bakery,Clear,false
579,Chennai,11/1/2025,12:48 AM,DP019,22.61,40,56,78,false,false,Customer,1458.11,13.79,2.7,Card,Snacks,Rainy,true
580,Kolkata,10/28/2025,10:04 AM,DP029,7.74,22,39,72,false,true,Customer,925.65,78.76,1.0,UPI,Snacks,Clear,true
581,Ahmedabad,7/21/2025,10:44 AM,DP032,12.85,24,37,73,true,true,Weather,1488.7,14.44,3.5,Card,Dairy,Clear,false
582,Hyderabad,7/9/2025,8:49 AM,DP037,10.7,23,15,38,false,false,Weather,904.41,20.67,1.8,Cash,Grocery,Clear,false
583,Ahmedabad,2/4/2025,4:02 PM,DP016,26.19,23,45,23,true,true,Rider,691.95,60.64,3.0,UPI,Pharmacy,Clear,false
584,Delhi,3/26/2025,11:29 PM,DP012,29.23,34,54,14,false,true,Customer,830.39,35.19,1.8,Cash,Dairy,Clear,false
585,Kolkata,9/20/2025,12:25 AM,DP048,19.63,26,53,53,false,true,Restaurant,630.15,41.0,1.5,Cash,Snacks,Rainy,false
586,Hyderabad,4/16/2025,2:56 PM,DP018,6.37,48,12,29,false,true,Restaurant,156.09,18.2,4.4,Card,Snacks,Clear,true
587,Mumbai,2/21/2025,11:37 AM,DP026,13.41,8,18,14,true,false,Customer,924.27,16.32,3.1,Cash,Snacks,Rainy,false
588,Mumbai,6/21/2025,5:46 AM,DP001,6.08,21,24,31,true,true,Restaurant,274.04,61.74,4.1,Card,Pharmacy,Clear,false
589,Bengaluru,5/21/2025,7:13 AM,DP034,22.26,5,44,62,true,false,Restaurant,788.04,57.31,4.4,Cash,Pharmacy,Clear,true
590,Ahmedabad,7/3/2025,2:40 PM,DP011,22.87,10,60,47,false,true,Customer,1047.13,56.12,1.5,Card,Snacks,Rainy,true
591,Lucknow,4/4/2025,2:28 PM,DP012,19.05,44,46,89,true,false,Weather,1465.17,50.43,4.6,Card,Bakery,Rainy,false
592,Ahmedabad,12/3/2025,5:42 PM,DP039,4.13,17,24,17,true,false,Rider,548.86,68.55,3.9,UPI,Snacks,Rainy,true
593,Mumbai,11/26/2025,10:17 AM,DP048,28.01,47,12,72,true,false,Rider,529.94,25.09,2.1,Card,Grocery,Rainy,true
594,Jaipur,9/11/2025,12:20 AM,DP002,7.17,51,29,20,false,true,Rider,993.67,76.83,1.1,Cash,Dairy,Clear,true
595,Kolkata,7/10/2025,5:32 PM,DP013,26.42,33,25,43,false,true,Weather,1485.07,26.98,3.3,Card,Snacks,Clear,false
596,Mumbai,5/18/2025,5:21 PM,DP009,1.55,53,58,65,false,true,Restaurant,1251.56,24.83,4.2,Card,Pharmacy,Rainy,false
597,Pune,5/21/2025,1:41 PM,DP013,1.86,27,24,47,true,true,Rider,529.96,78.95,1.1,Card,Pharmacy,Clear,false
598,Delhi,7/6/2025,11:43 AM,DP011,1.81,11,44,42,false,false,Customer,440.38,36.47,2.7,UPI,Pharmacy,Clear,false
599,Chennai,2/3/2025,6:16 PM,DP015,6.47,12,38,55,true,false,Rider,722.29,74.23,1.3,UPI,Snacks,Rainy,true
600,Hyderabad,1/3/2025,8:07 AM,DP032,1.26,17,49,85,true,false,Restaurant,272.35,13.64,1.2,Cash,Dairy,Clear,true
601,Pune,4/14/2025,1:06 AM,DP050,3.0,4,23,37,true,false,Restaurant,1249.98,15.18,2.0,UPI,Dairy,Rainy,false
602,Hyderabad,12/1/2025,2:47 AM,DP018,29.38,22,10,86,true,false,Rider,199.31,35.65,3.7,Card,Snacks,Clear,true
603,Hyderabad,5/12/2025,3:46 PM,DP040,22.19,5,17,10,true,false,Customer,1445.07,72.7,4.2,Card,Snacks,Rainy,false
604,Bengaluru,12/1/2025,1:05 AM,DP009,12.06,13,36,11,true,true,Rider,1442.48,66.59,3.8,Cash,Grocery,Clear,false
605,Pune,4/19/2025,3:26 PM,DP013,16.53,45,51,84,true,false,Weather,731.62,71.2,4.1,Card,Snacks,Rainy,true
606,Chennai,10/13/2025,5:15 PM,DP037,16.46,14,39,44,false,true,Restaurant,957.37,76.27,1.3,Cash,Snacks,Clear,false
607,Lucknow,7/12/2025,9:54 PM,DP013,14.6,34,55,60,true,true,Restaurant,373.46,74.96,3.4,UPI,Dairy,Clear,true
608,Delhi,9/29/2025,12:49 AM,DP012,7.03,56,22,22,true,false,Rider,773.37,54.9,2.5,UPI,Dairy,Clear,false
609,Kolkata,6/10/2025,10:23 AM,DP046,20.22,59,34,11,false,true,Customer,115.89,23.02,2.2,Cash,Dairy,Clear,true
610,Kolkata,7/1/2025,1:19 PM,DP049,11.7,40,57,27,false,false,Rider,643.7,62.24,3.7,Card,Grocery,Clear,false
611,Pune,8/11/2025,9:48 AM,DP046,26.53,58,53,81,false,true,Rider,1339.91,27.71,1.0,Cash,Bakery,Clear,true
612,Hyderabad,6/11/2025,11:42 PM,DP035,22.08,31,40,82,false,true,Rider,1230.5,12.05,2.3,Card,Dairy,Clear,true
613,Bengaluru,2/7/2025,3:10 PM,DP026,6.93,34,42,38,true,false,Rider,905.18,12.64,1.6,Cash,Grocery,Clear,false
614,Hyderabad,3/4/2025,4:20 AM,DP007,18.26,37,30,56,false,false,Weather,125.65,31.42,2.8,UPI,Dairy,Clear,false
615,Chennai,6/1/2025,10:01 AM,DP035,2.15,36,40,62,true,false,Weather,1069.68,56.37,2.1,UPI,Pharmacy,Clear,true
616,Ahmedabad,1/27/2025,2:20 PM,DP046,5.46,50,12,67,false,false,Weather,1237.82,18.3,3.8,UPI,Grocery,Clear,true
617,Ahmedabad,12/24/2025,10:40 PM,DP006,12.03,21,51,78,false,true,Restaurant,807.53,76.57,4.5,Card,Bakery,Rainy,true
618,Lucknow,9/17/2025,9:57 PM,DP038,13.95,30,24,10,false,false,Weather,1171.03,64.95,4.5,Card,Grocery,Clear,false
619,Lucknow,9/17/2025,5:28 PM,DP035,9.01,30,15,69,false,false,Customer,319.56,62.55,2.9,Cash,Pharmacy,Clear,false
620,Kolkata,11/10/2025,2:48 AM,DP016,17.52,10,60,90,false,true,Restaurant,868.91,44.16,2.9,Cash,Pharmacy,Rainy,false
621,Ahmedabad,8/27/2025,6:07 AM,DP045,16.57,19,50,45,true,false,Weather,524.42,24.18,3.9,UPI,Pharmacy,Clear,true
622,Kolkata,1/17/2025,3:58 PM,DP015,24.62,22,30,80,false,false,Weather,1424.44,38.23,2.2,Cash,Bakery,Rainy,false
623,Ahmedabad,5/31/2025,10:50 PM,DP010,24.11,29,16,50,false,true,Restaurant,1216.61,15.15,4.6,Cash,Bakery,Clear,false
624,Delhi,4/28/2025,10:29 PM,DP004,23.47,50,44,44,true,false,Rider,728.89,67.03,1.1,UPI,Dairy,Rainy,true
625,Ahmedabad,11/18/2025,1:40 AM,DP032,7.51,1,20,80,true,true,Rider,780.11,49.58,4.4,Cash,Snacks,Clear,true
626,Hyderabad,10/5/2025,12:46 PM,DP022,26.18,59,33,17,true,true,Customer,811.48,55.76,4.7,Card,Bakery,Clear,true
627,Ahmedabad,9/1/2025,12:09 PM,DP041,19.39,4,59,25,true,true,Rider,819.83,71.38,2.1,UPI,Dairy,Rainy,false
628,Kolkata,12/26/2025,12:03 PM,DP023,22.88,56,60,26,false,false,Restaurant,583.46,52.55,1.8,Card,Bakery,Clear,true
629,Bengaluru,10/2/2025,8:39 PM,DP005,19.61,47,39,19,true,false,Customer,1219.38,54.15,1.2,UPI,Snacks,Rainy,false
630,Bengaluru,5/20/2025,12:04 PM,DP008,22.21,50,14,59,false,false,Rider,979.28,50.7,4.4,UPI,Grocery,Rainy,false
631,Jaipur,8/4/2025,2:27 PM,DP044,4.67,0,58,29,true,false,Customer,710.97,41.94,2.2,Card,Snacks,Clear,true
632,Mumbai,8/16/2025,1:22 AM,DP035,11.51,18,15,85,true,true,Rider,571.74,30.81,2.6,Cash,Grocery,Rainy,false
633,Delhi,7/5/2025,5:42 PM,DP023,21.04,9,55,23,false,false,Weather,456.55,31.25,3.3,Cash,Snacks,Clear,false
634,Delhi,2/25/2025,5:29 AM,DP038,3.38,51,51,25,false,true,Weather,426.19,37.61,3.9,UPI,Dairy,Clear,true
635,Chennai,2/4/2025,12:43 AM,DP046,27.38,53,47,68,true,false,Restaurant,1113.25,64.01,1.2,UPI,Bakery,Clear,false
636,Delhi,3/22/2025,2:36 PM,DP001,18.82,60,16,46,true,true,Customer,334.87,59.36,4.4,UPI,Snacks,Rainy,false
637,Bengaluru,10/27/2025,11:57 AM,DP034,4.74,16,57,23,false,false,Rider,1200.45,75.79,3.9,Cash,Bakery,Clear,true
638,Bengaluru,7/11/2025,6:30 PM,DP030,22.18,30,52,46,false,true,Rider,733.88,60.39,3.4,Card,Snacks,Rainy,false
639,Jaipur,3/20/2025,3:33 PM,DP019,15.8,27,55,62,false,false,Weather,1018.37,17.15,2.5,UPI,Dairy,Clear,false
640,Chennai,3/1/2025,12:20 AM,DP036,15.78,46,54,28,false,false,Rider,604.49,21.21,1.2,Cash,Grocery,Clear,false
641,Jaipur,10/16/2025,2:36 AM,DP045,11.42,20,54,54,false,false,Customer,468.51,13.62,4.8,UPI,Grocery,Clear,true
642,Delhi,12/1/2025,11:09 PM,DP006,2.75,29,37,47,true,false,Rider,196.0,14.71,3.9,Card,Snacks,Rainy,true
643,Kolkata,5/29/2025,3:33 AM,DP043,20.95,25,10,39,true,true,Weather,457.78,48.29,1.2,Card,Bakery,Rainy,false
644,Delhi,8/29/2025,10:12 PM,DP039,18.0,53,52,36,true,false,Restaurant,1380.65,11.02,3.4,UPI,Bakery,Rainy,true
645,Ahmedabad,5/18/2025,4:56 AM,DP015,25.04,45,48,20,true,true,Rider,313.41,21.54,5.0,Cash,Bakery,Clear,true
646,Lucknow,11/7/2025,11:41 AM,DP031,7.77,8,33,12,true,true,Rider,661.5,12.98,4.2,Cash,Snacks,Clear,true
647,Lucknow,4/20/2025,1:54 AM,DP038,28.44,9,30,17,true,false,Customer,1281.25,14.72,1.4,UPI,Bakery,Rainy,true
648,Chennai,11/28/2025,8:59 PM,DP034,13.56,37,29,86,true,true,Weather,660.36,55.78,4.1,Cash,Dairy,Clear,true
649,Delhi,4/2/2025,3:10 AM,DP021,12.05,0,20,18,false,false,Weather,847.08,75.2,3.7,Card,Grocery,Rainy,false
650,Lucknow,3/28/2025,12:26 AM,DP015,21.59,29,23,77,false,false,Weather,259.09,21.26,3.5,UPI,Snacks,Rainy,false
651,Kolkata,2/3/2025,4:44 AM,DP049,26.7,35,27,13,true,true,Customer,346.47,56.62,3.6,Cash,Grocery,Rainy,false
652,Jaipur,3/27/2025,9:25 PM,DP017,28.93,58,52,25,true,false,Weather,590.94,62.42,2.6,UPI,Pharmacy,Clear,false
653,Delhi,10/13/2025,5:16 AM,DP023,17.28,59,46,25,false,true,Customer,345.37,72.64,4.1,UPI,Dairy,Rainy,false
654,Hyderabad,4/14/2025,4:37 PM,DP043,23.7,45,22,33,false,false,Rider,652.22,38.0,2.5,Cash,Pharmacy,Clear,true
655,Pune,9/5/2025,8:11 PM,DP022,14.74,42,31,12,false,false,Rider,1127.86,68.28,4.1,Card,Bakery,Rainy,true
656,Jaipur,10/3/2025,10:22 PM,DP037,20.06,40,26,86,true,true,Customer,591.73,51.39,3.9,Cash,Dairy,Clear,false
657,Kolkata,9/7/2025,3:29 AM,DP038,5.12,2,23,20,true,false,Restaurant,901.75,79.14,1.1,UPI,Snacks,Rainy,true
658,Chennai,8/13/2025,11:20 PM,DP022,15.85,35,29,69,true,true,Rider,1312.18,25.84,3.8,Card,Dairy,Rainy,true
659,Kolkata,11/19/2025,9:36 PM,DP015,18.31,55,42,28,true,false,Weather,280.67,18.24,3.6,Cash,Grocery,Rainy,false
660,Pune,10/3/2025,11:13 PM,DP032,13.07,28,23,44,false,false,Restaurant,340.88,69.82,2.1,UPI,Snacks,Rainy,false
661,Mumbai,10/13/2025,9:51 AM,DP020,23.56,52,54,80,true,true,Rider,977.28,78.68,4.7,Cash,Grocery,Rainy,false
662,Lucknow,6/25/2025,10:20 PM,DP042,18.1,4,36,43,false,false,Restaurant,450.11,22.93,3.3,Card,Grocery,Clear,true
663,Ahmedabad,5/23/2025,11:19 AM,DP036,9.23,22,55,43,false,false,Weather,773.44,20.18,2.5,UPI,Snacks,Rainy,false
664,Lucknow,1/23/2025,11:51 AM,DP025,27.17,4,44,39,false,true,Customer,475.88,77.61,2.0,Cash,Snacks,Rainy,false
665,Ahmedabad,5/16/2025,7:12 AM,DP002,19.72,24,59,18,false,true,Rider,1010.55,41.01,4.2,Card,Snacks,Clear,true
666,Pune,3/5/2025,7:49 AM,DP016,27.23,37,54,20,false,true,Rider,1415.05,10.3,3.2,Card,Snacks,Rainy,false
667,Bengaluru,9/22/2025,12:11 PM,DP046,27.63,48,37,47,true,false,Weather,439.46,34.45,2.6,Cash,Grocery,Rainy,false
668,Hyderabad,1/28/2025,3:43 PM,DP025,11.59,34,19,17,false,false,Restaurant,332.13,39.38,4.9,Card,Bakery,Clear,false
669,Delhi,8/25/2025,2:24 PM,DP036,15.65,8,13,90,true,false,Customer,237.86,43.66,3.9,Card,Grocery,Rainy,false
670,Hyderabad,4/11/2025,9:09 AM,DP029,7.25,40,57,67,false,false,Customer,335.2,22.27,3.7,Cash,Bakery,Clear,true
671,Kolkata,3/3/2025,4:44 PM,DP022,9.16,43,31,63,true,true,Customer,263.58,43.73,2.6,UPI,Dairy,Rainy,true
672,Ahmedabad,7/11/2025,4:28 PM,DP018,14.08,14,59,26,false,false,Restaurant,645.37,70.5,4.5,Card,Bakery,Clear,false
673,Lucknow,12/27/2025,9:38 AM,DP042,6.69,41,28,65,true,true,Customer,761.8,66.73,2.5,Card,Pharmacy,Clear,false
674,Hyderabad,1/1/2025,1:44 AM,DP037,12.49,16,18,81,false,true,Restaurant,296.09,62.34,3.7,Cash,Pharmacy,Rainy,true
675,Chennai,11/8/2025,5:29 AM,DP049,12.99,29,43,87,false,false,Weather,293.22,15.35,3.0,UPI,Grocery,Rainy,true
676,Jaipur,9/12/2025,5:08 PM,DP035,11.15,55,47,15,true,true,Weather,322.36,56.01,4.7,UPI,Dairy,Clear,false
677,Jaipur,5/3/2025,2:55 AM,DP032,22.49,27,15,64,true,true,Weather,265.11,44.55,1.4,Card,Snacks,Rainy,true
678,Pune,6/24/2025,6:48 PM,DP037,10.07,10,58,78,false,false,Customer,795.01,41.47,4.9,UPI,Pharmacy,Clear,true
679,Pune,3/20/2025,6:44 PM,DP038,18.7,41,35,28,false,true,Restaurant,217.41,30.78,1.6,UPI,Dairy,Rainy,true
680,Mumbai,7/3/2025,4:54 AM,DP043,23.54,46,55,83,true,false,Rider,1055.89,56.84,3.6,Card,Dairy,Rainy,false
681,Bengaluru,8/25/2025,9:20 PM,DP001,23.25,44,43,40,false,true,Customer,1194.45,31.92,3.9,Cash,Snacks,Clear,false
682,Chennai,12/29/2025,4:57 PM,DP017,22.01,57,42,47,false,true,Rider,385.94,10.13,2.0,Card,Pharmacy,Rainy,false
683,Jaipur,5/24/2025,10:22 AM,DP003,8.01,42,59,16,true,false,Customer,406.38,44.2,3.2,Card,Grocery,Rainy,false
684,Bengaluru,10/24/2025,5:21 AM,DP022,26.79,8,56,45,true,true,Weather,636.94,11.88,2.7,Card,Dairy,Clear,false
685,Pune,2/17/2025,1:05 PM,DP021,21.8,47,22,89,false,false,Weather,666.85,68.81,4.7,Cash,Pharmacy,Rainy,false
686,Pune,5/4/2025,4:20 AM,DP012,19.31,48,53,21,false,false,Customer,1001.68,74.06,3.3,UPI,Pharmacy,Rainy,true
687,Jaipur,6/9/2025,11:38 PM,DP037,23.3,45,29,66,false,false,Rider,327.66,69.3,4.2,Cash,Dairy,Clear,false
688,Ahmedabad,12/27/2025,9:54 AM,DP043,20.63,50,36,12,false,false,Customer,951.29,67.84,3.5,Card,Snacks,Clear,false
689,Bengaluru,10/3/2025,10:12 AM,DP029,29.86,32,15,32,false,true,Rider,643.79,62.5,2.5,Cash,Bakery,Rainy,false
690,Mumbai,1/4/2025,2:31 PM,DP020,25.69,32,53,42,true,true,Rider,830.19,57.17,2.7,Cash,Snacks,Clear,false
691,Hyderabad,11/30/2025,1:50 PM,DP001,3.21,10,19,56,true,false,Customer,515.94,66.31,1.6,Cash,Pharmacy,Rainy,false
692,Ahmedabad,6/14/2025,12:28 AM,DP048,7.18,24,29,32,false,false,Restaurant,592.51,21.85,2.7,Card,Pharmacy,Rainy,false
693,Delhi,2/19/2025,5:20 AM,DP023,29.32,41,58,41,false,false,Weather,1120.71,17.27,1.7,Card,Pharmacy,Clear,true
694,Hyderabad,3/29/2025,3:38 PM,DP041,11.68,21,43,45,false,false,Restaurant,1367.44,40.91,1.4,Cash,Pharmacy,Rainy,true
695,Mumbai,1/20/2025,5:05 AM,DP044,3.88,55,45,78,true,true,Weather,520.14,68.32,3.1,UPI,Pharmacy,Rainy,true
696,Mumbai,2/4/2025,9:40 PM,DP032,6.63,52,57,82,true,false,Restaurant,553.73,29.44,1.1,Card,Dairy,Clear,false
697,Pune,12/25/2025,12:39 PM,DP012,3.15,25,30,61,true,true,Rider,1077.63,32.05,3.5,UPI,Pharmacy,Rainy,true
698,Pune,8/23/2025,4:32 AM,DP019,21.67,49,35,81,false,false,Customer,918.59,28.98,2.5,UPI,Pharmacy,Rainy,true
699,Lucknow,1/2/2025,4:40 AM,DP013,3.5,19,51,16,false,false,Restaurant,1135.61,25.98,2.9,Card,Snacks,Clear,true
700,Ahmedabad,6/22/2025,10:03 PM,DP016,28.8,21,51,46,false,true,Customer,987.24,59.04,2.1,Cash,Grocery,Rainy,true
701,Mumbai,7/23/2025,4:54 AM,DP011,24.13,58,31,42,true,false,Weather,1043.59,26.68,3.8,Cash,Bakery,Rainy,false
702,Lucknow,2/19/2025,7:58 AM,DP007,7.69,39,35,69,false,false,Rider,862.22,59.58,3.7,Cash,Pharmacy,Rainy,false
703,Bengaluru,8/18/2025,2:41 PM,DP012,4.05,11,42,85,true,true,Restaurant,713.35,61.22,1.7,Card,Pharmacy,Clear,true
704,Bengaluru,7/10/2025,7:46 AM,DP038,1.77,45,14,45,false,false,Restaurant,915.61,45.97,1.5,UPI,Dairy,Rainy,false
705,Chennai,1/22/2025,5:29 AM,DP035,24.21,53,29,14,false,false,Restaurant,947.79,33.45,2.9,Card,Snacks,Clear,false
706,Ahmedabad,6/12/2025,9:48 AM,DP042,23.09,60,27,70,true,true,Customer,448.6,13.88,3.6,UPI,Snacks,Clear,false
707,Pune,7/23/2025,11:51 AM,DP021,2.58,4,28,23,true,false,Customer,765.32,75.12,2.0,Card,Bakery,Clear,true
708,Ahmedabad,11/26/2025,7:06 AM,DP026,8.09,58,31,72,false,false,Customer,1411.74,39.77,3.3,Cash,Pharmacy,Clear,true
709,Hyderabad,8/11/2025,12:43 AM,DP024,28.03,60,25,49,false,false,Weather,792.19,79.23,2.2,Cash,Grocery,Clear,true
710,Lucknow,5/25/2025,6:16 AM,DP049,13.25,26,60,71,true,true,Restaurant,1438.24,37.59,2.1,Card,Grocery,Clear,false
711,Jaipur,8/8/2025,8:20 AM,DP003,29.82,9,48,32,true,false,Customer,1126.95,64.32,4.9,Card,Pharmacy,Clear,false
712,Hyderabad,12/10/2025,1:38 AM,DP013,20.12,31,35,22,false,true,Weather,638.35,13.52,2.3,Cash,Grocery,Rainy,true
713,Ahmedabad,2/1/2025,7:00 AM,DP006,26.74,6,27,62,true,false,Weather,1120.13,70.76,1.7,UPI,Dairy,Clear,false
714,Ahmedabad,4/1/2025,3:52 PM,DP007,5.18,14,25,61,false,false,Rider,165.14,43.91,1.5,UPI,Grocery,Clear,true
715,Ahmedabad,9/23/2025,6:14 PM,DP024,22.13,49,49,49,true,false,Weather,632.34,69.88,4.0,UPI,Snacks,Clear,false
716,Kolkata,4/13/2025,5:22 PM,DP023,23.67,37,26,22,true,false,Customer,725.64,43.72,1.4,Card,Bakery,Clear,false
717,Pune,8/31/2025,5:39 AM,DP004,9.59,18,37,32,false,true,Customer,1218.08,13.43,1.9,UPI,Pharmacy,Clear,true
718,Hyderabad,11/28/2025,1:15 PM,DP039,14.37,5,40,81,true,false,Restaurant,822.24,69.73,2.5,UPI,Bakery,Clear,false
719,Kolkata,3/24/2025,7:22 PM,DP016,10.48,52,15,26,true,false,Weather,1266.74,39.68,1.4,UPI,Pharmacy,Rainy,true
720,Delhi,6/4/2025,7:03 AM,DP029,6.9,54,54,20,true,false,Weather,864.16,17.42,3.2,Card,Bakery,Clear,false
721,Bengaluru,4/29/2025,3:00 AM,DP044,12.69,53,41,48,true,true,Restaurant,1418.32,66.56,2.1,Cash,Dairy,Rainy,false
722,Kolkata,1/10/2025,6:43 AM,DP024,7.28,11,12,42,false,true,Customer,1270.31,26.47,2.0,UPI,Grocery,Clear,true
723,Mumbai,8/11/2025,6:46 AM,DP007,13.12,31,23,79,true,false,Restaurant,605.65,35.36,2.7,Card,Pharmacy,Clear,true
724,Ahmedabad,9/2/2025,6:11 PM,DP013,2.37,5,59,55,true,false,Weather,1275.63,70.66,4.7,Cash,Bakery,Rainy,false
725,Ahmedabad,6/23/2025,2:16 AM,DP044,17.67,36,52,21,false,true,Restaurant,1398.41,67.95,4.6,Cash,Dairy,Rainy,false
726,Delhi,1/29/2025,11:54 PM,DP047,28.7,54,33,80,true,true,Restaurant,726.11,19.67,3.0,Cash,Dairy,Clear,false
727,Ahmedabad,9/2/2025,4:40 PM,DP041,2.8,4,30,26,false,true,Customer,787.24,45.65,4.2,UPI,Grocery,Clear,true
728,Hyderabad,9/9/2025,2:17 AM,DP007,24.74,41,12,18,false,false,Rider,1291.74,42.23,3.1,Card,Bakery,Rainy,true
729,Jaipur,4/3/2025,8:54 AM,DP045,10.15,42,49,61,false,true,Rider,1240.65,68.24,4.4,Cash,Pharmacy,Rainy,true
730,Jaipur,4/4/2025,5:58 AM,DP004,6.92,13,56,57,true,true,Customer,1302.98,59.77,2.1,Card,Dairy,Rainy,false
731,Jaipur,8/28/2025,7:10 AM,DP004,2.21,25,46,26,true,false,Weather,180.48,76.08,2.2,Cash,Grocery,Rainy,true
732,Mumbai,11/25/2025,11:05 PM,DP004,11.79,43,23,35,true,false,Rider,1078.11,52.52,3.5,Card,Pharmacy,Rainy,true
733,Kolkata,4/16/2025,4:05 PM,DP036,4.72,49,11,22,true,true,Customer,848.05,66.19,3.6,UPI,Dairy,Rainy,true
734,Delhi,7/13/2025,6:28 AM,DP032,28.36,44,60,71,true,false,Rider,588.8,20.87,2.1,Cash,Grocery,Clear,true
735,Mumbai,7/19/2025,6:53 PM,DP020,12.04,47,57,74,false,false,Customer,1145.91,29.94,2.4,Card,Pharmacy,Clear,true
736,Pune,1/23/2025,6:12 AM,DP033,14.22,26,14,30,false,true,Weather,1080.31,65.41,3.6,UPI,Pharmacy,Clear,true
737,Mumbai,10/17/2025,4:42 AM,DP012,21.57,34,28,21,true,true,Weather,709.24,72.81,1.7,Card,Dairy,Clear,true
738,Chennai,10/11/2025,12:34 AM,DP005,20.71,9,59,18,false,true,Weather,474.73,36.75,4.5,UPI,Dairy,Rainy,true
739,Pune,10/30/2025,2:05 PM,DP043,11.77,23,53,31,false,true,Restaurant,326.34,51.17,4.8,Card,Snacks,Clear,true
740,Kolkata,7/18/2025,3:46 AM,DP041,18.85,48,31,47,true,false,Rider,401.31,33.04,1.7,UPI,Dairy,Clear,false
741,Chennai,3/31/2025,9:53 AM,DP030,17.8,12,40,37,true,false,Weather,809.41,20.92,4.6,Card,Pharmacy,Rainy,true
742,Ahmedabad,10/28/2025,5:24 PM,DP048,23.52,18,30,86,false,true,Customer,1255.78,36.4,1.5,UPI,Snacks,Clear,false
743,Jaipur,10/1/2025,11:49 AM,DP021,27.06,9,33,12,false,false,Customer,853.96,68.11,2.1,Cash,Bakery,Clear,false
744,Lucknow,5/11/2025,10:11 PM,DP014,9.05,50,48,54,true,true,Weather,687.09,26.61,2.5,UPI,Bakery,Clear,false
745,Lucknow,3/25/2025,4:49 PM,DP048,14.69,44,23,41,false,false,Rider,1455.98,61.83,1.9,Cash,Pharmacy,Clear,false
746,Jaipur,3/6/2025,12:05 PM,DP044,14.79,5,54,54,false,true,Rider,428.06,66.62,2.3,Card,Bakery,Clear,true
747,Pune,1/28/2025,5:01 AM,DP026,20.23,26,50,59,false,false,Customer,948.81,38.09,1.1,Card,Bakery,Rainy,false
748,Delhi,7/3/2025,1:25 PM,DP009,1.9,20,25,40,true,false,Restaurant,907.6,14.06,4.8,Cash,Snacks,Rainy,true
749,Mumbai,3/29/2025,3:30 PM,DP042,9.07,9,33,10,true,true,Weather,516.6,31.92,2.3,UPI,Pharmacy,Clear,false
750,Jaipur,9/4/2025,5:07 AM,DP014,17.66,51,52,14,false,false,Customer,419.25,20.56,3.9,Card,Bakery,Clear,true
751,Hyderabad,12/8/2025,4:56 AM,DP015,26.49,37,33,68,true,true,Rider,314.56,37.81,3.7,UPI,Snacks,Clear,false
752,Delhi,6/9/2025,10:59 PM,DP030,27.07,45,40,54,false,false,Restaurant,1260.05,57.65,2.5,UPI,Dairy,Rainy,true
753,Hyderabad,3/15/2025,12:01 PM,DP039,15.89,9,50,22,false,false,Customer,1340.37,42.16,4.0,UPI,Bakery,Rainy,true
754,Mumbai,10/12/2025,7:48 PM,DP034,12.18,3,41,27,false,false,Restaurant,1299.98,37.91,1.3,UPI,Grocery,Rainy,false
755,Delhi,2/22/2025,9:45 PM,DP041,9.92,6,19,14,false,false,Restaurant,1199.6,30.51,2.3,UPI,Grocery,Rainy,false
756,Chennai,1/31/2025,5:30 AM,DP032,24.15,14,24,70,true,true,Customer,657.63,55.48,3.4,UPI,Dairy,Rainy,true
757,Bengaluru,12/16/2025,4:20 PM,DP005,20.12,35,42,79,false,false,Customer,1387.43,59.8,2.8,Cash,Pharmacy,Rainy,true
758,Lucknow,1/20/2025,5:18 PM,DP040,26.92,34,25,11,false,true,Weather,400.19,21.13,1.5,UPI,Dairy,Clear,false
759,Jaipur,6/3/2025,9:59 AM,DP025,18.46,8,30,85,true,false,Restaurant,1292.08,52.04,1.2,Cash,Grocery,Rainy,true
760,Lucknow,6/8/2025,10:15 PM,DP005,1.86,37,33,23,false,true,Rider,908.3,76.52,3.4,UPI,Bakery,Rainy,false
761,Jaipur,6/4/2025,10:29 PM,DP009,7.11,2,35,63,false,false,Restaurant,206.98,67.01,2.7,UPI,Bakery,Clear,false
762,Hyderabad,8/16/2025,3:23 AM,DP043,7.7,58,18,49,true,false,Restaurant,800.53,73.66,3.7,Cash,Grocery,Clear,true
763,Chennai,1/9/2025,7:35 PM,DP022,4.2,52,48,87,false,true,Customer,410.96,33.33,2.2,UPI,Dairy,Clear,false
